2.624,3.82,5.1441,6.4778,7.7554,3.2565,4.5795,5.9256,7.2293,8.4914,3.8873,5.23,6.5507,7.8499,9.0198
2.7975,4.0476,5.3655,6.7041,7.9434,2.3986,3.6105,4.935,6.2842,7.5916,2.5789,3.895,5.2527,6.6064,7.8597
3.3001,4.5844,5.8895,7.15,8.3085,3.33,4.6071,5.9206,7.168,8.3334,3.2043,4.5503,5.8866,7.1799,8.4089
2.6598,3.8698,5.1816,6.5057,7.7305,3.104,4.4154,5.7568,7.0699,8.3034,3.6784,5.0335,6.3808,7.6829,8.8457
2.8613,4.1044,5.4352,6.7519,7.9719,2.624,3.8971,5.2243,6.5687,7.7748,2.8834,4.2137,5.5389,6.8569,8.0415
3.3933,4.672,5.9464,7.1704,8.2763,3.4409,4.7592,6.0697,7.2961,8.4554,3.394,4.7483,6.0644,7.3172,8.4969
2.7548,3.9919,5.2862,6.5521,7.724,2.9618,4.256,5.5818,6.8264,7.9832,3.3414,4.6708,5.9933,7.2902,8.3691
3.0482,4.3225,5.583,6.8195,7.9386,3.0172,4.3114,5.6143,6.8176,7.9627,2.9902,4.3129,5.6454,6.9221,8.115
3.5844,4.861,6.0797,7.2323,8.1952,3.654,4.9158,6.1852,7.3471,8.344,3.6816,4.9708,6.2246,7.4279,8.4517
2.6637,3.8668,5.1807,6.4923,7.7258,3.1147,4.4076,5.7539,7.0667,8.2973,3.6791,5.0362,6.378,7.679,8.8532
2.8742,4.1322,5.4558,6.7759,7.9692,2.6704,3.9715,5.301,6.6016,7.8255,2.8685,4.1796,5.5187,6.8493,8.0621
3.3931,4.6664,5.9589,7.1736,8.2385,3.4228,4.748,6.0486,7.3015,8.4459,3.4263,4.7768,6.0931,7.3301,8.5236
2.6934,3.9108,5.2135,6.5162,7.6898,3.0017,4.2905,5.6195,6.9242,8.1164,3.4874,4.8323,6.174,7.4509,8.5922
2.9401,4.1959,5.5168,6.7918,7.9378,2.8754,4.1689,5.4856,6.76,7.8306,2.817,4.1157,5.4547,6.7512,7.969
3.459,4.7386,5.9922,7.1258,8.2111,3.5442,4.8263,6.088,7.3178,8.4013,3.5347,4.8533,6.1328,7.3711,8.5028
2.7865,4.0022,5.2763,6.5143,7.6095,2.9175,4.2037,5.497,6.7137,7.8176,3.1776,4.4892,5.8114,7.0678,8.0875
3.0962,4.3727,5.6466,6.7835,7.9116,3.103,4.3975,5.6612,6.8476,7.9475,3.2005,4.4902,5.7726,6.8716,7.9765
3.6145,4.8871,6.0767,7.1805,8.02,3.6678,4.9354,6.159,7.2565,8.0643,3.7568,5.0458,6.2566,7.3911,8.2182
2.7864,3.9765,5.2456,6.5419,7.7086,2.9722,4.2615,5.5656,6.8103,7.9764,3.343,4.6644,6.0108,7.2698,8.3593
3.0652,4.2941,5.599,6.836,7.965,2.9669,4.2309,5.5424,6.7627,7.9195,2.9781,4.2723,5.6105,6.8698,8.0056
3.5667,4.8536,6.112,7.2479,8.2799,3.6192,4.9282,6.1906,7.349,8.3454,3.6829,5.0076,6.2691,7.4637,8.4953
2.8047,4.0058,5.2428,6.5031,7.6029,2.912,4.1772,5.4558,6.7113,7.7784,3.178,4.4863,5.8119,7.0496,8.0977
3.1189,4.3884,5.6143,6.8413,7.8756,3.107,4.4058,5.6799,6.8568,7.9094,3.116,4.4068,5.6823,6.872,7.9528
3.6252,4.891,6.0885,7.2054,8.0645,3.6665,4.9379,6.1832,7.2821,8.1766,3.7427,5.0228,6.2681,7.396,8.2695
2.8342,4.0086,5.2604,6.4401,7.346,2.8757,4.0859,5.3607,6.5295,7.4257,2.9876,4.2579,5.5379,6.7045,7.6164
3.2084,4.4501,5.6456,6.76,7.6951,3.2344,4.4789,5.6814,6.8051,7.7331,3.3344,4.5719,5.8264,6.9314,7.8238
3.7134,4.9496,6.0785,6.9971,7.6475,3.7244,4.9531,6.1091,7.09,7.6986,3.7999,5.0466,6.2254,7.1881,7.776
2.6988,3.9318,5.2576,6.6041,7.8731,3.3924,4.7292,6.0806,7.3759,8.6417,3.9313,5.256,6.5536,7.8408,8.9909
2.8607,4.114,5.4406,6.7808,8.0343,2.2252,3.4167,4.738,6.0779,7.3855,2.3171,3.6211,4.9726,6.324,7.61
3.3483,4.6335,5.9429,7.2161,8.3697,3.2294,4.5392,5.8338,7.1074,8.2327,2.9539,4.2992,5.6478,6.9693,8.193
2.727,3.9411,5.263,6.567,7.8428,3.2397,4.5672,5.8938,7.2021,8.4441,3.7687,5.1166,6.4457,7.7434,8.9086
2.9121,4.1669,5.4989,6.7973,8.0262,2.472,3.7271,5.0608,6.3904,7.6348,2.6917,3.9996,5.3521,6.659,7.8981
3.4326,4.7054,5.9948,7.2222,8.3412,3.4398,4.7688,6.0423,7.2955,8.4335,3.2344,4.5929,5.9225,7.1806,8.3788
2.7621,4.0248,5.332,6.6098,7.7938,3.0467,4.3485,5.6794,6.9583,8.1093,3.4518,4.7912,6.1283,7.3958,8.4856
3.0636,4.3514,5.6507,6.8692,7.9311,2.9747,4.2864,5.5878,6.8272,7.9057,2.9621,4.2767,5.5832,6.8117,7.9549
3.6084,4.883,6.1121,7.2649,8.2312,3.6441,4.9451,6.2119,7.3628,8.3593,3.6401,4.9072,6.1805,7.3858,8.447
2.7249,3.9343,5.2461,6.5646,7.8434,3.2436,4.564,5.9036,7.2204,8.4518,3.7664,5.1174,6.4516,7.7382,8.9016
2.9389,4.1995,5.5536,6.8233,8.0412,2.572,3.8348,5.1599,6.4732,7.7195,2.7021,4.0233,5.3727,6.6516,7.8786
3.4226,4.7183,5.9932,7.2269,8.314,3.4316,4.7453,6.0256,7.3015,8.4253,3.2626,4.5946,5.9122,7.1945,8.4238
2.7636,3.9943,5.263,6.5726,7.7767,3.109,4.4135,5.7367,7.0493,8.2531,3.5886,4.9402,6.2818,7.5639,8.6914
2.9795,4.2372,5.5879,6.8684,8.0164,2.8283,4.1217,5.4651,6.7294,7.835,2.6617,3.9684,5.3169,6.6207,7.7589
3.4803,4.7598,6.023,7.1946,8.2551,3.5331,4.8437,6.1064,7.32,8.4109,3.4557,4.7554,6.0473,7.2618,8.4052
2.7823,4.0503,5.3239,6.5634,7.6848,2.9706,4.2608,5.5731,6.8283,7.886,3.2959,4.6255,5.9444,7.1753,8.2088
3.1528,4.431,5.6858,6.8731,7.929,3.1169,4.4062,5.7179,6.8575,7.967,3.1527,4.4607,5.7291,6.8778,7.9707
3.6331,4.9122,6.1072,7.2007,8.0402,3.6929,4.9768,6.1899,7.3083,8.1046,3.7251,5.0093,6.2546,7.3824,8.24
2.7765,4.0186,5.2996,6.5936,7.7814,3.0652,4.357,5.6596,6.9214,8.0766,3.4488,4.7961,6.1414,7.3974,8.4764
3.0928,4.3787,5.6798,6.8866,8.0314,2.9767,4.2764,5.5985,6.8044,7.9263,2.886,4.173,5.5016,6.7419,7.9537
3.5936,4.8849,6.1334,7.3002,8.2845,3.6281,4.9154,6.2272,7.3875,8.4045,3.6481,4.9664,6.2131,7.4178,8.4773
2.7913,4.0266,5.2902,6.5541,7.6249,2.9733,4.2411,5.5545,6.8005,7.865,3.2792,4.6068,5.9297,7.1708,8.2163
3.1332,4.4114,5.6994,6.8696,7.91,3.0675,4.3792,5.6359,6.8892,7.9751,3.0821,4.3414,5.6208,6.8689,7.9238
3.6567,4.9294,6.1253,7.2214,8.0968,3.6862,4.9857,6.2128,7.3137,8.2148,3.7218,5.0054,6.2749,7.4358,8.298
2.7977,4.0566,5.3007,6.486,7.3825,2.8759,4.1375,5.3906,6.5989,7.5034,3.0316,4.3305,5.6373,6.7639,7.6946
3.228,4.5244,5.7096,6.7944,7.7123,3.2317,4.4854,5.7283,6.8751,7.7092,3.3401,4.6202,5.828,6.9442,7.8117
3.7322,4.977,6.086,7.0507,7.6579,3.7584,5.0039,6.1485,7.1236,7.7237,3.8175,5.0546,6.2173,7.1912,7.776
2.7031,3.9558,5.2989,6.6347,7.9155,3.5484,4.8978,6.2385,7.5525,8.7892,3.9791,5.2855,6.5681,7.8243,8.9803
2.8701,4.1501,5.4863,6.8336,8.0444,2.0343,3.2771,4.6178,5.9611,7.2701,2.1658,3.4833,4.8311,6.1816,7.4336
3.3829,4.6847,5.9979,7.2552,8.418,3.1541,4.455,5.7791,7.0756,8.237,2.8086,4.152,5.5099,6.8205,8.0703
2.6908,3.9207,5.2687,6.5852,7.8262,3.3735,4.7134,6.0632,7.3796,8.5753,3.8639,5.207,6.5317,7.8222,8.9718
2.9076,4.1518,5.4962,6.8064,8.0043,2.4555,3.7016,5.0202,6.3684,7.5774,2.5349,3.8653,5.2096,6.5317,7.7717
3.454,4.7461,6.049,7.282,8.3838,3.4306,4.7374,6.0688,7.3143,8.4452,3.1302,4.4713,5.7871,7.0835,8.2963
2.695,3.9187,5.2346,6.4952,7.711,3.1167,4.4299,5.7582,7.0252,8.1735,3.5661,4.92,6.2528,7.5389,8.6039
3.089,4.3908,5.6409,6.8818,7.9383,2.946,4.2544,5.5817,6.8073,7.9288,2.8163,4.1457,5.479,6.7394,7.8949
3.609,4.8908,6.1197,7.2628,8.2727,3.6893,4.9606,6.2189,7.3889,8.4242,3.5971,4.9021,6.161,7.3866,8.4519
2.7027,3.956,5.2844,6.6216,7.8621,3.3845,4.7207,6.0704,7.3922,8.5761,3.8689,5.2139,6.5381,7.8236,8.9674
2.9638,4.2491,5.5896,6.8783,8.0385,2.4994,3.7935,5.1408,6.4698,7.6678,2.5305,3.8587,5.2074,6.5309,7.791
3.4511,4.7646,6.0613,7.3012,8.3831,3.4809,4.7978,6.0898,7.3464,8.4873,3.161,4.5107,5.8112,7.0977,8.3689
2.7054,3.9441,5.2693,6.5852,7.7681,3.2251,4.5525,5.885,7.1924,8.3589,3.7057,5.0628,6.4001,7.6789,8.7832
3.0042,4.2674,5.586,6.8684,7.992,2.8255,4.1234,5.4257,6.6931,7.8126,2.5397,3.8575,5.1742,6.5037,7.6442
3.5158,4.8069,6.0721,7.2225,8.3533,3.6071,4.8758,6.1418,7.3611,8.4459,3.3863,4.7057,6.0236,7.2025,8.3723
2.7135,3.9198,5.2128,6.458,7.6239,2.9977,4.304,5.6149,6.8461,7.948,3.3855,4.7278,6.0461,7.2941,8.3274
3.1268,4.4002,5.6422,6.779,7.8903,3.0806,4.3597,5.6414,6.825,7.9097,3.0957,4.4164,5.6522,6.865,7.9846
3.6475,4.9143,6.1083,7.2164,8.0564,3.7051,4.9947,6.2286,7.3239,8.1606,3.7353,5.0257,6.2683,7.4127,8.3849
2.7428,3.9725,5.2732,6.5776,7.7388,3.1433,4.4581,5.7856,7.0338,8.1451,3.5827,4.9272,6.2603,7.5157,8.5865
3.0975,4.3846,5.6109,6.8011,7.9024,2.9684,4.2691,5.5988,6.7666,7.8482,2.8202,4.1267,5.4617,6.6845,7.8496
3.633,4.9304,6.1793,7.3275,8.3343,3.6407,4.9691,6.2415,7.4527,8.4797,3.5928,4.9406,6.2432,7.4624,8.5138
2.7045,3.9403,5.2217,6.483,7.5931,3.0214,4.298,5.5985,6.8523,7.9037,3.3859,4.7372,6.0553,7.2877,8.3136
3.1522,4.4275,5.6579,6.7787,7.8787,3.0817,4.3598,5.6254,6.839,7.9407,3.0656,4.4071,5.6532,6.8515,7.972
3.6579,4.9554,6.1531,7.1955,8.1457,3.7222,4.997,6.2728,7.3521,8.2733,3.7603,5.0724,6.3127,7.4573,8.3442
2.7054,3.8998,5.1662,6.3548,7.3293,2.8621,4.0818,5.3739,6.5335,7.4964,3.0867,4.407,5.6981,6.8397,7.7794
3.2121,4.4429,5.7066,6.7446,7.6523,3.2108,4.4646,5.6751,6.7964,7.7112,3.3628,4.6193,5.8305,6.9509,7.8577
3.7367,4.9535,6.0961,7.0275,7.6719,3.7778,5.0189,6.1931,7.1834,7.806,3.8308,5.0883,6.2687,7.2255,7.8641
2.6737,3.9067,5.2393,6.5832,7.8688,3.4692,4.8144,6.1673,7.4754,8.7211,3.9837,5.3053,6.6009,7.8795,9.0407
2.8586,4.1253,5.4678,6.8158,8.0064,2.2159,3.4531,4.7944,6.1298,7.4476,2.3815,3.7106,5.0395,6.3895,7.6644
3.3563,4.662,5.9734,7.2264,8.3768,3.2917,4.5931,5.8988,7.1754,8.3506,3.0159,4.3631,5.7079,7.0179,8.2645
2.6673,3.8979,5.2286,6.5476,7.8081,3.2973,4.634,5.9868,7.294,8.5026,3.8312,5.1804,6.5185,7.8144,8.9432
2.9243,4.1879,5.5247,6.8152,7.9953,2.5395,3.8307,5.1638,6.4955,7.7077,2.6863,4.0281,5.3869,6.7034,7.9622
3.4312,4.7169,6.0247,7.2455,8.361,3.4937,4.8063,6.08,7.338,8.499,3.2597,4.6086,5.9436,7.2397,8.4364
2.7062,3.9357,5.2299,6.4786,7.6814,3.0571,4.3653,5.6751,6.949,8.102,3.4988,4.8466,6.1753,7.4649,8.5163
3.0779,4.3626,5.6595,6.8651,7.9159,2.9893,4.2998,5.6208,6.8189,7.941,2.9383,4.2788,5.5775,6.8338,7.9979
3.6016,4.8772,6.1166,7.266,8.2599,3.6635,4.9593,6.2085,7.381,8.4209,3.6594,4.96,6.2265,7.4526,8.4931
2.6887,3.9234,5.2484,6.5822,7.828,3.3036,4.6461,5.9853,7.3028,8.503,3.8293,5.1852,6.5076,7.811,8.9624
2.956,4.2159,5.5619,6.8713,8.0327,2.6189,3.9021,5.2392,6.5827,7.7841,2.7213,4.0538,5.4073,6.7209,7.9679
3.4443,4.7429,6.034,7.2544,8.3597,3.4996,4.8238,6.1252,7.3543,8.509,3.3045,4.6532,5.9735,7.2574,8.4654
2.6934,3.9277,5.2397,6.5455,7.7303,3.1539,4.4703,5.8011,7.1128,8.2715,3.658,5.0084,6.3505,7.6333,8.7413
2.9836,4.2644,5.6033,6.8565,7.9816,2.8453,4.1387,5.4797,6.7569,7.8311,2.6713,4.0026,5.3327,6.628,7.8369
3.4856,4.7811,6.026,7.2151,8.3225,3.5915,4.889,6.1425,7.3624,8.4606,3.498,4.8061,6.0815,7.3259,8.496
2.7109,3.9347,5.2127,6.449,7.5857,2.9623,4.2429,5.5273,6.7748,7.8936,3.3104,4.6503,5.9669,7.2179,8.2464
3.1209,4.3961,5.5881,6.7828,7.8893,3.0818,4.3649,5.6168,6.8508,7.9508,3.2038,4.4615,5.7772,6.9572,8.0543
3.6358,4.914,6.0995,7.1991,8.0709,3.6911,4.9808,6.2004,7.3239,8.2008,3.7522,5.0534,6.2927,7.4321,8.3412
2.7242,3.9501,5.2555,6.5465,7.7047,3.0789,4.3806,5.6907,6.9561,8.0799,3.5002,4.8527,6.1866,7.444,8.5348
3.0802,4.3717,5.5987,6.7409,7.863,2.9649,4.2531,5.5833,6.7386,7.8651,2.8781,4.1854,5.5203,6.7755,7.9592
3.6102,4.9254,6.1472,7.2713,8.3056,3.6734,4.9857,6.2538,7.4172,8.4546,3.6748,4.9796,6.2744,7.5004,8.5124
2.7283,3.932,5.2018,6.4676,7.5769,2.9771,4.255,5.5487,6.7855,7.8424,3.3216,4.6496,5.9699,7.1972,8.2683
3.1497,4.4111,5.6068,6.7253,7.8263,3.0902,4.3865,5.6499,6.8525,7.9562,3.0703,4.3917,5.6834,6.895,7.9802
3.6498,4.945,6.1557,7.1719,8.1237,3.7477,5.0221,6.2595,7.3736,8.2293,3.7603,5.0639,6.2992,7.4725,8.329
2.7236,3.9029,5.1692,6.3201,7.3012,2.8377,4.0545,5.3224,6.4766,7.4513,3.0308,4.3324,5.6188,6.7681,7.7341
3.2032,4.4268,5.6468,6.7279,7.6614,3.2195,4.4521,5.6734,6.7922,7.7536,3.3628,4.6021,5.8632,6.9543,7.8507
3.7324,4.932,6.0828,6.9954,7.6578,3.7729,5.0035,6.1669,7.1362,7.8057,3.8307,5.0876,6.2626,7.239,7.8481
