0.75657,0.89659,1.5051
2.5615,3.0925,5.8417
9.764,11.929,23.322
38.574,47.331,93.804
153.87,189.01,376.68
0.87388,1.0533,1.9688
3.0161,3.7264,7.7349
11.626,14.469,31.292
46.103,57.566,126.3
184,230.28,507.81
1.1384,1.6769,3.1841
4.0785,6.2832,13.009
15.828,24.779,52.786
62.916,98.836,213.29
250.91,395.17,856.89
0.84677,1.0831,1.8403
2.856,3.8821,7.3234
10.975,15.049,29.636
43.453,59.675,119.69
173.25,238.88,481.65
0.95824,1.2323,2.3014
3.3862,4.5412,9.2875
13.1,17.782,37.503
51.859,70.737,151.6
207.18,282.16,609.98
1.2006,1.8565,3.4442
4.3385,7.0667,13.989
16.797,27.881,56.585
66.347,111.62,228.75
266.99,446.37,919.63
1.137,1.6679,2.9634
4.1934,6.2472,12.003
16.185,24.608,48.532
64.262,98.432,194.92
256.7,393.43,781.72
1.2146,1.804,3.4075
4.4192,6.7577,13.661
17.258,26.635,55.591
68.5,106.18,224.14
273.06,424.7,899.63
1.3733,2.2671,4.6035
5.0268,8.8897,19.179
19.561,34.79,78.401
77.801,139.33,316.61
310.97,557.68,1275.8
2.0125,0.89306,2.2262
7.8026,3.1433,8.7137
31.161,12.125,34.909
124.83,48.063,140.1
499.97,192.02,561.87
1.6902,1.0418,2.5116
6.3323,3.7592,10.026
24.955,14.543,40.493
99.404,57.539,163.31
397.44,229.62,656.42
1.5147,1.6132,3.4177
5.5321,5.9605,13.8
21.535,23.448,55.73
85.975,93.699,224.71
343.39,375.4,903.59
1.6471,1.0767,2.332
6.2558,3.8841,9.1678
24.758,15.184,36.969
98.844,60.25,148.59
395.59,240.46,596.28
1.4249,1.2858,2.6589
5.2607,4.7055,10.694
20.655,18.391,43.284
82.156,73.249,174.58
328.3,292.19,701.44
1.4529,1.786,3.703
5.2713,6.705,15.17
20.78,26.52,61.35
82.772,106.1,246.44
330.03,424.26,989.94
1.4883,1.5585,3.1219
5.5861,5.7501,12.543
22.07,22.554,50.286
87.917,89.816,201.96
352.01,359.07,810.44
1.4297,1.7872,3.4841
5.2248,6.709,14.12
20.655,26.294,57.147
82.548,104.9,230.69
329.84,419.11,928.51
1.525,2.3339,4.6306
5.8299,8.9307,19.103
22.922,35.712,78.24
91.133,142.58,317.57
364.53,570.43,1280.6
5.8908,1.59,3.1248
24.005,6.072,12.565
97.256,24.147,50.776
391.7,96.326,204.26
1572.4,384.94,819.77
4.0082,1.7822,3.3634
16.1,6.7704,13.693
64.821,26.612,55.148
260.08,105.69,221.44
1043,423.19,887.68
2.4058,1.7443,4.0054
9.2477,6.5431,16.29
36.943,25.818,66.098
148.22,103.01,267.09
592.85,412.69,1072.5
3.9432,1.718,3.4027
15.788,6.57,13.61
63.398,26.11,54.796
254.11,104.14,220.55
1017.7,416.18,885.42
2.9223,1.4758,3.5279
11.451,5.5034,14.152
45.555,21.592,57.282
181.96,85.939,230.93
728.23,343.29,927.44
1.9802,2.0838,4.2171
7.4692,7.8909,17.204
29.358,31.114,70.473
116.72,123.7,286.68
466.52,494.93,1155.2
2.4583,1.6557,3.8022
9.4797,6.2987,15.217
37.695,24.934,61.466
150.58,99.7,247.89
602.6,399.01,996.72
2.0247,1.8487,3.9288
7.6996,7.0431,16.105
30.424,27.634,65.373
121.45,110.12,263.95
486.21,440.09,1061.6
1.6706,2.5415,4.8854
6.1601,10.009,20.044
24.436,39.829,81.729
96.597,159.33,330.16
385.46,637.35,1327.8
0.82557,0.93939,1.617
2.8453,3.3118,6.2861
10.904,12.788,25.355
43.234,50.775,102.27
172.55,202.93,411.07
0.93298,1.0781,2.0283
3.2477,3.8453,8.0512
12.516,14.954,32.346
49.627,59.463,129.8
198.01,237.76,520.48
1.1353,1.6694,3.2775
4.0692,6.2725,13.397
15.878,24.705,54.469
63.128,98.452,219.62
251.87,393.77,881.37
0.91073,1.0878,1.9642
3.1589,3.9137,7.6833
12.178,15.226,30.924
48.161,60.457,124.3
192.13,241.75,499.08
1.0046,1.3015,2.3899
3.4956,4.7434,9.5866
13.503,18.413,38.576
53.526,73.431,155.53
213.69,293.42,624.51
1.2092,1.8839,3.6032
4.3824,7.1216,14.838
17.129,28.318,60.182
68.181,113.08,243.38
272.87,452.06,977.08
1.1757,1.7295,3.0063
4.186,6.4281,12.065
16.141,25.356,48.849
64.353,101.24,197.44
256.78,404.74,794.63
1.2525,1.8569,3.3693
4.5243,7.0274,13.594
17.53,27.784,54.945
69.642,110.72,222.24
278.05,443,893.91
1.3561,2.323,4.6839
5.0915,8.7536,19.421
20.407,34.988,78.531
82.376,140.15,316.21
328.3,562.99,1274.7
2.4885,0.86861,2.3233
9.7191,3.0056,9.1479
38.871,11.607,36.815
155.67,45.996,147.89
624,183.82,592.96
1.9953,1.0091,2.7165
7.6637,3.6139,10.886
30.468,14.022,44.001
121.71,55.575,176.72
486.62,222.38,709.31
1.6641,1.6519,3.6912
6.2131,6.1559,15.07
24.548,24.188,61.123
97.56,96.496,246.29
390.14,386.1,990.2
1.9751,1.0652,2.5442
7.5842,3.916,10.039
30.066,15.162,40.423
119.99,60.274,162.52
480,240.76,652.01
1.7104,1.344,2.8362
6.4321,4.9017,11.349
25.426,19.206,46.055
101.51,76.476,185.76
405.94,305.81,747.09
1.5196,1.7772,3.8335
5.6836,6.7364,15.511
22.221,26.778,62.9
87.991,106.81,255.07
351.16,426.91,1027.9
1.6916,1.5959,3.1383
6.3268,5.9854,12.785
24.884,23.629,52.189
99.179,93.971,210.49
396.31,376.29,845.79
1.5692,1.7852,3.5077
5.8038,6.7806,14.327
22.864,26.87,58.175
90.906,107.46,234.29
363.15,428.98,941.21
1.5699,2.3558,4.7455
5.872,9.1628,19.792
22.931,36.45,80.926
91.367,145.79,327.68
366.46,582.67,1318.6
6.8752,1.4916,3.0055
28.272,5.6407,12.044
114.63,22.341,48.712
462.33,89.415,196.08
1855.3,357.37,787.13
4.8136,1.7325,3.268
19.519,6.6438,13.045
78.736,26.298,52.702
316.5,105.13,212.53
1269.2,420.3,853.29
2.9147,1.8923,3.984
11.375,7.2025,16.194
45.478,28.571,65.62
181.73,113.88,264.83
727.85,456.2,1066.6
4.8337,1.8036,3.409
19.592,6.9366,13.642
78.93,27.415,54.855
317.58,109.45,220.27
1274.6,437.69,882.49
3.5529,1.4423,3.5498
14.036,5.406,14.233
56.457,21.302,57.228
226.46,85.08,229.85
906.7,339.64,922.31
2.3487,2.1174,4.3351
8.9727,8.0799,17.779
35.499,32.02,72.438
140.52,127.71,293.02
563.16,511.32,1179.1
2.9932,1.6307,3.7906
11.752,6.1206,15.557
47.018,23.981,63.092
188.24,95.457,254.41
747.96,381.08,1022.1
2.3756,1.919,4.1214
9.0497,7.1878,16.827
35.764,28.534,68.768
142.74,114.93,277.78
570.13,460.38,1115.5
1.8033,2.6706,5.0758
6.7482,10.35,20.849
26.444,41.23,85.16
105.64,165,343.96
422.2,660.47,1384.1
0.8813,0.95413,1.6993
3.0388,3.3426,6.6198
11.724,12.945,26.323
46.507,51.521,105.77
185.63,205.88,424.29
0.94107,1.1069,1.9985
3.3114,4.0332,7.8065
12.84,15.759,31.158
50.869,62.607,124.93
203,249.88,499.51
1.0952,1.5665,3.0957
3.8784,5.8438,12.468
15.064,22.961,50.575
59.619,91.509,204.95
237.88,366.43,823.45
0.96643,1.1435,2.0016
3.4393,4.1342,7.8038
13.311,16.152,31.08
52.842,64.242,124.66
210.65,256.65,500.08
1.0134,1.3066,2.3291
3.5962,4.8019,9.3926
13.933,18.845,37.699
55.235,74.978,151.79
220.11,299.67,609.15
1.1486,1.7468,3.4782
4.167,6.5579,14.274
16.019,25.833,58.054
63.487,103.4,236.01
253.76,414.03,948.44
1.1598,1.5631,3.0332
4.0972,5.8834,12.084
15.883,23.196,48.584
63.042,92.574,195.81
251.64,370.1,785.68
1.1576,1.8184,3.3918
4.1363,6.7951,13.689
16.109,26.669,55.62
63.95,106.82,224.55
254.62,427.36,903.59
1.2799,2.2162,4.5695
4.7152,8.4008,18.589
18.322,33.382,76.054
72.478,133.55,309.58
289.07,534.32,1249.9
3.3948,0.87363,2.7041
13.399,3.1833,10.762
53.899,12.322,43.413
216.42,48.951,174.4
868.35,195.55,699.68
2.579,1.0861,3.0164
10.082,4.0492,12.048
40.296,15.884,48.483
161.6,63.349,195.15
647.11,253.21,783.26
1.9186,1.674,3.6611
7.1961,6.3675,14.858
28.551,25.195,59.965
113.96,100.77,241.57
455.9,403.38,969.31
2.5648,1.1669,2.9793
10.006,4.2646,11.905
39.896,16.706,47.899
159.71,66.46,193.19
639.46,265.37,776.22
2.1029,1.4261,3.2557
8.1284,5.2712,13.418
32.423,20.596,54.563
129.51,82.227,219.97
518.7,328.94,884.1
1.6635,1.7864,3.987
6.2697,6.6376,16.523
24.693,26.092,67.196
98.228,103.97,270.72
392.67,416.48,1090.9
1.9347,1.6637,3.4398
7.3576,6.2467,13.932
29.114,24.618,56.218
116.01,98.175,225.46
464.52,392.19,905.99
1.6814,1.8192,3.7112
6.3173,6.9171,14.983
24.848,27.207,60.34
99.038,109.08,242.97
396.19,436.69,976.6
1.5559,2.3083,4.6358
5.8233,8.8905,18.871
22.81,35.123,77.04
91.023,139.99,312.92
364.3,560.8,1263.3
8.7056,1.5089,3.2759
36.148,6.0559,13.42
147.66,24.265,54.37
596.75,97.127,218.69
2400.6,388.32,876.38
6.3763,1.7948,3.5118
25.955,6.971,14.257
105.05,27.705,57.629
423.35,110.72,231.94
1699.2,442.92,930.75
3.7999,1.9768,4.5587
15.256,7.6847,18.964
61.33,30.491,76.984
245.72,121.87,311.44
983.59,487.47,1252.5
6.3507,1.8646,3.7156
26.098,7.2512,14.887
105.53,29.091,60.036
424.93,116.13,240.97
1705.7,464.2,965.49
4.6506,1.5354,3.8884
18.838,5.9582,15.923
76.029,23.629,64.634
305.02,94.145,260.65
1223.3,376,1046.9
2.9089,2.2399,4.9346
11.355,8.6758,20.258
45.166,34.26,82.531
180.75,136.74,333.03
723.5,547.2,1339.2
3.8346,1.8843,4.3794
15.361,7.3028,17.653
61.436,29.038,71.33
246.35,116.09,286.93
987.45,464.41,1151.2
2.927,2.1909,4.6907
11.323,8.4512,19.289
45.119,33.481,78.285
180.73,133.51,316
723.73,533.5,1266.9
2.0221,2.7954,5.3581
7.824,10.759,22.295
30.922,42.657,90.806
123.1,170.91,366.54
492.25,685.07,1474.1
0.85162,0.94257,1.6465
2.9385,3.2919,6.2547
11.329,12.73,24.994
44.948,50.58,100.32
179.49,201.95,402.59
0.90749,1.1056,1.9313
3.1511,3.9977,7.5195
12.167,15.551,30.184
48.351,61.829,121.37
193.12,246.98,487.15
1.1086,1.5638,3.0984
3.9484,5.814,12.492
15.291,22.971,51.078
60.725,91.377,206.94
242.18,365.68,832.91
0.95731,1.113,1.9459
3.3574,3.9776,7.6166
12.971,15.439,30.533
51.421,61.433,122.77
205.31,245.36,492.26
1.0061,1.2879,2.3558
3.5358,4.6969,9.1751
13.653,18.429,37.13
54.083,73.489,149.74
216.09,293.21,601.52
1.168,1.7415,3.4441
4.2765,6.4951,14.163
16.566,25.547,57.945
65.658,102.04,234.6
262.43,408.18,944.76
1.1405,1.6041,2.9366
4.0877,6.1054,11.744
15.841,24.106,47.568
63.016,96.139,191.19
251.73,384.65,766.21
1.1591,1.742,3.3802
4.1135,6.5526,13.743
15.919,25.717,55.484
63.047,102.64,223.88
252.58,410.48,899.28
1.3415,2.1947,4.519
4.8228,8.4857,18.892
18.671,33.742,77.253
74.235,135.46,312.58
296.07,542.43,1258.5
2.9209,0.94229,2.6494
11.625,3.3252,10.6
46.624,13.112,42.446
186.89,52.121,170.53
748.56,208.36,682.45
2.2639,1.1029,2.9171
8.8011,4.0432,11.711
35.047,15.865,47.389
140.11,63.175,190.19
560.26,252.45,762.34
1.7399,1.7119,3.5054
6.5416,6.3948,14.235
25.764,25.222,58.103
102.96,100.26,234.48
412.62,400.83,942.86
2.2786,1.2026,2.8887
8.8323,4.4406,11.581
35.104,17.304,46.588
140.24,68.895,187.43
563.31,275.35,752.52
1.8994,1.4158,3.1087
7.2221,5.2501,12.543
28.673,20.576,51.282
114.34,81.963,207.26
457.99,327.34,834.06
1.5539,1.7584,3.7588
5.8739,6.5855,15.553
22.986,25.966,63.909
91.271,103.59,259.27
364.49,413.9,1045.2
1.7693,1.6135,3.3338
6.7081,6.0687,13.636
26.39,23.902,55.235
105.51,95.379,222.41
421.58,381.38,893.34
1.5808,1.8281,3.6323
5.8707,6.8336,14.613
23.203,26.902,59.195
93.033,107.5,239.15
372.14,429.74,960.85
1.5368,2.2271,4.7239
5.6485,8.5992,19.67
22.416,34.073,80.194
89.338,136.12,324.2
357.12,545.36,1304.8
8.0232,1.6384,3.4975
33.141,6.5138,14.311
134.73,26.009,57.751
542.99,103.9,231.83
2181.1,415.33,929.5
5.7729,1.9053,3.6479
23.34,7.5002,14.814
94.281,29.94,59.922
379.16,119.53,241.68
1520.7,477.58,970.66
3.3411,2.0576,4.5655
13.227,8.0095,18.632
52.915,31.636,75.56
211.3,126.28,304.91
844.28,504.7,1222.7
5.7096,1.8708,3.8835
23.233,7.3267,15.7
93.511,29.106,63.397
375.84,116.05,255.28
1503.9,463.47,1024
4.2161,1.6844,3.9464
16.856,6.4081,16.213
67.76,25.375,65.861
271.84,101.14,265.4
1089.1,404.08,1066.3
2.5423,2.3165,4.8424
9.907,8.9442,20.103
39.211,35.471,81.941
157.2,141.76,331.93
629.06,567.92,1335.4
3.4038,1.8077,4.2614
13.368,6.8901,17.264
53.499,27.04,69.805
213.97,107.9,280.51
856.03,431.31,1125.6
2.5784,2.1014,4.4832
10.077,8.0961,18.379
39.764,32.223,75.154
158.88,128.92,303.33
636.74,515.19,1219.4
1.8783,2.7224,5.0714
7.1939,10.659,21.04
28.605,42.124,86.313
114.04,168.66,350.14
455.56,674.96,1411.4
